session_id,timestamp,country,device_category,source,page_path,avg_session_duration_sec,bounce_rate,conversions,new_user,page_views,unique_page_views
SESS-320361,2025-03-15 06:01:03,United States,Mobile,Organic Search,/product/home-kitchen,94.0,0.31,0,No,2,1
SESS-320362,2025-02-14 23:50:29,India,Mobile,Social,/deals,84.0,0.534,0,Yes,1,1
SESS-320363,2025-05-07 01:09:49,Australia,Mobile,Email,/home,181.9,0.228,0,Yes,2,1
SESS-320364,2025-04-23 16:35:57,Canada,Desktop,Referral,/deals,311.4,0.447,0,No,1,1
SESS-320365,2025-01-24 17:32:05,Mexico,Desktop,Organic Search,/deals,280.2,0.487,0,Yes,1,1
SESS-320366,2025-07-22 08:21:02,United Kingdom,Desktop,Organic Search,/deals,137.1,0.285,0,No,7,5
SESS-320367,2025-08-12 21:09:48,Canada,Mobile,Organic Search,/product/electronics,213.1,0.495,0,No,1,1
SESS-320368,2025-11-03 16:04:04,Other,Desktop,Direct,/product/fashion,320.5,0.262,0,Yes,1,1
SESS-320369,2025-01-13 22:30:40,United States,Desktop,Social,/cart,344.4,0.447,0,Yes,1,1
SESS-320370,2025-11-24 06:20:46,United Kingdom,Mobile,Email,/home,154.8,0.341,0,Yes,4,2
SESS-320371,2025-07-19 18:33:27,United Kingdom,Mobile,Direct,/product/home-kitchen,53.6,0.344,0,Yes,2,1
SESS-320372,2025-01-13 14:03:18,United States,Mobile,Organic Search,/account,247.7,0.536,0,No,1,1
SESS-320373,2025-11-25 22:00:27,United States,Mobile,Paid Search,/home,22.4,0.568,0,Yes,3,2
SESS-320374,2025-10-16 04:34:59,United States,Desktop,Organic Search,/product/fashion,135.9,0.428,0,No,2,1
SESS-320375,2025-11-21 09:14:40,Mexico,Mobile,Organic Search,/checkout,209.9,0.473,0,Yes,1,1
SESS-320376,2025-09-20 12:03:49,India,Desktop,Direct,/deals,74.9,0.29,0,Yes,5,3
SESS-320377,2025-11-05 06:09:12,India,Mobile,Referral,/home,159.0,0.518,0,Yes,1,1
SESS-320378,2025-11-28 19:37:17,Other,Mobile,Paid Search,/product/fashion,32.5,0.667,0,Yes,2,1
SESS-320379,2025-01-23 03:59:52,United Kingdom,Mobile,Referral,/deals,615.7,0.455,0,Yes,2,1
SESS-320380,2025-07-31 15:40:27,United Kingdom,Mobile,Direct,/home,259.5,0.42,0,Yes,4,2
SESS-320381,2025-03-12 04:22:22,United States,Desktop,Organic Search,/cart,38.6,0.286,0,Yes,1,1
SESS-320382,2025-05-20 12:35:43,United States,Mobile,referral  ,/deals,221.1,0.465,0,No,1,1
SESS-320383,2025-07-19 03:56:34,India,Tablet,Organic Search,/home,196.6,0.532,0,Yes,4,3
SESS-320384,2025-05-24 08:51:40,Other,Mobile,Paid Search,/deals,221.7,0.598,0,Yes,1,1
SESS-320385,2025-06-26 11:47:41,Mexico,Mobile,Organic Search,/product/electronics,45.9,0.599,0,Yes,1,1
SESS-320386,2025-03-02 14:38:24,Mexico,Desktop,Social,/home,71.9,0.567,0,Yes,2,1
SESS-320387,2025-03-07 12:05:06,Canada,Desktop,Organic Search,/product/fashion,314.1,0.316,0,Yes,2,1
SESS-320388,2025-01-15 13:38:25,Canada,Mobile,Organic Search,/home,196.2,0.529,0,No,1,1
SESS-320389,2025-07-11 14:29:29,Other,Desktop,Organic Search,/product/electronics,295.3,0.429,0,Yes,3,2
SESS-320390,2025-12-11 10:36:51,Other,Desktop,Referral,/cart,54.3,0.215,0,Yes,3,1
SESS-320391,2025-07-03 04:00:18,United Kingdom,Mobile,Organic Search,/search,180.7,0.436,0,Yes,1,1
SESS-320392,2025-09-16 03:26:12,United Kingdom,Mobile,Paid Search,/home,115.6,0.446,0,Yes,1,1
SESS-320393,2025-09-21 05:32:50,Canada,Mobile,Direct,/cart,179.5,0.291,0,No,2,1
SESS-320394,2025-09-30 09:06:28,Brazil,Desktop,Paid Search,/product/fashion,57.1,0.395,0,No,3,2
SESS-320395,2025-05-27 05:26:39,United States,Desktop,Organic Search,/home,173.3,0.397,0,Yes,5,4
SESS-320396,2025-12-14 09:24:25,Brazil,Desktop,Social,/product/electronics,19.0,0.577,0,Yes,1,1
SESS-320397,2025-03-10 14:09:36,Japan,Tablet,Organic Search,/product/fashion,188.4,0.48,0,Yes,1,1
SESS-320398,2025-01-15 17:42:16,United States,,Email,/home,155.2,0.441,1,Yes,2,1
SESS-320399,2025-10-22 03:08:35,India,Desktop,Organic Search,/deals,238.7,0.254,0,Yes,2,1
SESS-320400,2025-07-07 17:20:32,Other,Mobile,Referral,/home,179.6,0.508,0,Yes,1,1
SESS-320401,2025-06-20 14:15:53,India,Mobile,Social,/home,74.5,0.566,0,Yes,1,1
SESS-320402,2025-07-27 07:37:00,United Kingdom,Desktop,organic search  ,/home,167.9,0.377,0,No,5,3
SESS-320403,2025-03-16 22:49:45,Brazil,Mobile,Paid Search,/deals,225.7,0.65,0,No,1,1
SESS-320404,2025-09-30 00:15:13,United States,Mobile,Paid Search,/deals,120.5,0.542,1,Yes,3,1
SESS-320405,2025-07-28 14:41:22,United Kingdom,Desktop,Referral,/product/electronics,316.2,0.4,0,Yes,3,2
SESS-320406,2025-01-02 02:38:21,India,Mobile,Paid Search,/product/electronics,116.8,0.464,0,Yes,1,1
SESS-320407,2025-12-16 07:32:52,United States,Mobile,Organic Search,/home,313.3,0.351,0,Yes,2,1
SESS-320408,2025-05-22 01:49:10,United States,Tablet,Organic Search,/deals,138.3,0.299,0,Yes,2,1
SESS-320409,2025-07-07 07:43:26,India,Mobile,Paid Search,/home,196.2,0.544,0,No,1,1
SESS-320410,2025-06-06 17:59:15,United States,Mobile,Direct,/product/home-kitchen,274.8,0.522,0,No,2,1
SESS-320411,2025-08-01 00:33:33,Brazil,Mobile,Organic Search,/product/home-kitchen,367.3,0.627,0,Yes,2,1
SESS-320412,2025-06-07 17:13:12,India,Desktop,social  ,/product/electronics,245.8,0.43,0,Yes,1,1
SESS-320413,2025-06-02 10:56:03,United States,Desktop,Paid Search,/home,436.7,0.291,0,Yes,4,3
SESS-320414,2025-10-12 03:45:22,Other,Mobile,Referral,/deals,76.0,0.573,0,No,3,2
SESS-320415,2025-01-24 05:35:53,Mexico,Desktop,Email,/product/electronics,185.7,0.362,0,Yes,1,1
SESS-320416,2025-01-20 00:53:14,Germany,Mobile,Referral,/checkout,43.5,0.498,0,No,1,1
SESS-320417,2025-04-07 22:55:34,Australia,Mobile,Paid Search,/product/home-kitchen,46.7,0.393,0,Yes,4,2
SESS-320418,2025-06-20 07:46:36,Germany,Mobile,Paid Search,/product/fashion,101.8,0.653,0,Yes,2,1
SESS-320419,2025-06-20 21:46:39,United States,Desktop,Paid Search,/product/electronics,324.0,0.407,0,Yes,1,1
SESS-320420,2025-02-19 04:04:02,Australia,Mobile,Paid Search,/deals,71.8,0.57,0,Yes,1,1
SESS-320421,2025-03-09 18:57:31,United Kingdom,Desktop,Referral,/home,91.7,0.28,0,Yes,2,1
SESS-320422,2025-08-31 06:04:22,United Kingdom,Desktop,Social,/product/electronics,245.7,0.599,0,Yes,1,1
SESS-320423,2025-10-20 04:30:11,Canada,Mobile,Direct,/product/home-kitchen,453.0,0.352,0,Yes,2,1
SESS-320424,2025-10-29 02:34:47,Australia,Mobile,Paid Search,/product/fashion,132.2,0.489,0,Yes,1,1
SESS-320425,2025-12-03 12:15:59,India,Mobile,Social,/home,140.6,0.72,0,Yes,1,1
SESS-320426,2025-03-06 01:59:02,Germany,Mobile,Paid Search,/home,66.1,0.564,0,No,1,1
SESS-320427,2025-10-31 04:04:10,United States,Desktop,Direct,/deals,106.6,0.413,0,No,1,1
SESS-320428,2025-09-06 11:38:52,United States,Mobile,Organic Search,/product/home-kitchen,42.6,0.395,0,Yes,5,4
SESS-320429,2025-12-01 16:29:33,United States,Mobile,Direct,/checkout,48.5,0.298,0,Yes,3,2
SESS-320430,2025-07-27 07:42:55,India,Tablet,Organic Search,/product/fashion,472.0,0.35,0,Yes,4,2
SESS-320431,2025-02-25 03:55:02,Japan,Mobile,Email,/checkout,153.5,0.379,0,No,5,3
SESS-320432,2025-06-10 20:07:12,Australia,Mobile,Social,/deals,202.6,0.668,0,No,3,2
SESS-320433,2025-10-01 00:46:40,France,Mobile,Organic Search,/deals,18.0,,0,No,2,1
SESS-320434,2025-07-02 22:22:19,India,Tablet,Direct,/product/electronics,94.7,,0,Yes,3,2
SESS-320435,2025-04-03 13:18:26,India,Mobile,Referral,/account,103.5,0.517,0,Yes,2,1
SESS-320436,2025-08-20 07:01:28,United States,Mobile,Organic Search,/checkout,137.5,0.438,0,Yes,1,1
SESS-320437,2025-02-12 12:51:33,Japan,Desktop,Direct,/product/fashion,114.2,0.308,0,Yes,1,1
SESS-320438,2025-04-19 16:18:29,India,Desktop,Direct,/product/electronics,89.0,0.227,0,Yes,6,5
SESS-320439,2025-01-26 11:04:41,India,Desktop,Referral,/home,309.7,0.43,0,Yes,2,1
SESS-320440,2025-06-23 09:17:07,Germany,Mobile,organic search  ,/product/home-kitchen,13.4,0.482,0,No,1,1
SESS-320441,2025-11-13 13:13:41,Other,Mobile,Organic Search,/home,390.9,0.548,0,Yes,2,1
SESS-320442,2025-01-16 11:18:46,Canada,Mobile,Referral,/product/electronics,240.7,0.315,0,No,6,5
SESS-320443,2025-11-10 23:22:28,India,Desktop,Paid Search,/checkout,219.1,0.394,0,Yes,2,1
SESS-320444,2025-11-30 00:54:02,India,Mobile,Organic Search,/deals,64.1,0.445,0,No,2,1
SESS-320445,2025-05-01 21:51:43,Other,Mobile,Social,/product/fashion,117.4,0.744,0,No,1,1
SESS-320446,2025-10-08 23:02:50,United States,Mobile,Paid Search,/product/fashion,,0.618,0,Yes,1,1
SESS-320447,2025-05-13 05:37:25,Japan,Mobile,Referral,/cart,79.0,0.422,0,Yes,1,1
SESS-320448,2025-07-08 07:01:51,Canada,Mobile,Referral,/search,209.8,0.524,0,No,1,1
SESS-320449,2025-05-18 08:00:33,United States,Mobile,Paid Search,/product/fashion,28.9,0.6,1,Yes,1,1
SESS-320450,2025-06-02 18:26:39,India,Desktop,Direct,/product/fashion,61.6,0.233,0,No,2,1
SESS-320451,2025-02-12 19:21:12,India,Mobile,Organic Search,/product/electronics,84.2,0.548,1,Yes,2,1
SESS-320452,2025-03-08 06:53:36,United States,Mobile,Organic Search,/home,44.3,0.59,0,Yes,1,1
SESS-320453,2025-08-19 02:14:41,United States,Mobile,Direct,/product/electronics,87.4,0.336,0,No,5,3
SESS-320454,2025-10-05 06:33:10,United States,Mobile,Referral,/product/electronics,125.6,0.376,0,No,2,1
SESS-320455,2025-04-27 12:39:08,Germany,Desktop,Organic Search,/product/home-kitchen,237.3,0.325,0,No,2,1
SESS-320456,2025-07-10 07:09:28,United States,Mobile,Email,/search,177.4,0.453,0,Yes,1,1
SESS-320457,2025-11-19 21:52:35,United States,Desktop,Direct,/product/fashion,321.1,0.291,0,No,2,1
SESS-320458,2025-12-19 01:44:12,Other,Mobile,Organic Search,/product/fashion,185.2,0.512,0,Yes,2,1
SESS-320459,2025-03-07 07:33:38,Brazil,Mobile,referral  ,/product/fashion,79.8,0.351,0,Yes,1,1
SESS-320460,2025-10-18 12:45:07,India,Desktop,Referral,/deals,157.9,0.423,0,No,1,1
SESS-320461,2025-10-23 04:09:36,Other,Mobile,Direct,/home,114.1,0.454,0,Yes,1,1
SESS-320462,2025-05-30 02:41:34,India,Desktop,Direct,/product/fashion,476.3,0.3,1,Yes,1,1
SESS-320463,2025-10-06 08:31:13,Canada,Tablet,Email,/deals,160.7,0.368,0,Yes,1,1
SESS-320464,2025-02-19 11:26:18,United States,,Organic Search,/cart,148.5,0.484,0,Yes,1,1
SESS-320465,2025-10-16 22:30:48,Brazil,Tablet,Social,/cart,68.8,0.721,0,Yes,1,1
SESS-320466,2025-12-15 06:10:56,India,Mobile,Direct,/home,95.0,0.334,0,Yes,3,1
SESS-320467,2025-12-24 12:36:02,United States,Mobile,Direct,/product/fashion,105.4,0.435,1,Yes,1,1
SESS-320468,2025-06-25 22:09:45,United States,Mobile,Organic Search,/cart,97.8,0.436,0,Yes,1,1
SESS-320469,2025-12-07 10:31:46,Australia,Mobile,Paid Search,/product/fashion,164.2,0.416,0,Yes,1,1
SESS-320470,2025-06-04 09:55:50,Canada,Mobile,Direct,/home,164.1,0.47,0,Yes,2,1
SESS-320471,2025-08-25 16:58:55,India,Desktop,Direct,/product/electronics,54.3,0.412,1,Yes,1,1
SESS-320472,2025-04-06 11:02:28,France,Desktop,Direct,/product/home-kitchen,26.3,0.428,0,Yes,2,1
SESS-320473,2025-06-24 00:10:41,India,Mobile,Paid Search,/checkout,178.0,0.529,0,Yes,1,1
SESS-320474,2025-09-15 15:14:23,France,Mobile,Direct,/checkout,78.0,0.545,1,Yes,4,3
SESS-320475,2025-06-17 18:18:13,Other,Desktop,Social,/checkout,71.1,0.617,0,Yes,1,1
SESS-320476,2025-12-16 07:00:07,India,Mobile,Organic Search,/cart,119.2,0.463,0,Yes,1,1
SESS-320477,2025-07-06 14:46:17,United States,Mobile,Referral,/home,504.6,0.486,0,No,1,1
SESS-320478,2025-08-08 15:56:59,United States,Mobile,Organic Search,/search,195.6,0.512,0,No,2,1
SESS-320479,2025-02-11 21:53:47,France,Desktop,Direct,/deals,110.7,0.299,0,Yes,1,1
SESS-320480,2025-08-20 05:03:55,United States,Desktop,Organic Search,/home,69.9,0.248,0,No,3,2
SESS-320481,2025-11-16 03:47:54,Canada,Tablet,Email,/product/books,100.6,0.454,0,Yes,1,1
SESS-320482,2025-03-16 21:31:10,Other,Desktop,Organic Search,/deals,482.6,0.351,0,No,2,1
SESS-320483,2025-12-19 03:10:18,Germany,Desktop,Direct,/product/fashion,199.9,0.34,0,No,2,1
SESS-320484,2025-01-10 16:33:11,Germany,Mobile,Paid Search,/cart,179.7,0.593,0,No,1,1
SESS-320485,2025-08-29 06:46:10,India,Mobile,Organic Search,/home,136.5,0.48,0,Yes,2,1
SESS-320486,2025-06-16 20:32:26,France,Desktop,Direct,/cart,114.3,0.229,0,Yes,3,2
SESS-320487,2025-07-07 23:28:54,Other,Mobile,Paid Search,/product/fashion,159.0,0.374,0,Yes,1,1
SESS-320488,2025-05-05 20:09:18,India,Desktop,Organic Search,/product/home-kitchen,112.0,0.38,0,No,7,5
SESS-320489,2025-01-17 16:02:07,Other,Desktop,Paid Search,/product/home-kitchen,53.0,0.495,0,Yes,2,1
SESS-320490,2025-10-04 21:02:43,Brazil,Mobile,Organic Search,/cart,228.9,0.318,0,Yes,2,1
SESS-320491,2025-11-19 22:36:57,Australia,Desktop,Referral,/deals,46.4,0.36,0,Yes,3,2
SESS-320492,2025-01-19 19:55:45,Mexico,Tablet,Direct,/home,86.3,,0,Yes,2,1
SESS-320493,2025-10-21 23:55:30,Canada,Mobile,Direct,/search,206.2,0.291,0,Yes,1,1
SESS-320494,2025-03-02 16:42:45,Brazil,Mobile,Direct,/deals,133.7,0.427,0,Yes,1,1
SESS-320495,2025-04-21 22:25:25,United States,Desktop,Organic Search,/home,144.5,0.33,0,Yes,5,3
SESS-320496,2025-06-20 04:54:02,India,Tablet,Email,/home,140.3,0.326,0,Yes,4,3
SESS-320497,2025-11-26 23:02:18,India,Mobile,Organic Search,/account,194.2,0.434,0,Yes,2,1
SESS-320498,2025-04-17 15:15:19,United States,Desktop,Email,/home,141.0,0.227,0,No,3,2
SESS-320499,2025-06-01 23:48:23,United States,Desktop,paid search  ,/deals,177.4,0.432,0,No,1,1
SESS-320500,2025-10-12 16:24:56,India,Mobile,Referral,/home,128.3,0.571,0,Yes,1,1
SESS-320501,2025-06-26 05:01:50,United States,Mobile,Paid Search,/deals,71.4,0.556,0,Yes,2,1
SESS-320502,2025-12-22 01:03:07,United States,Mobile,Paid Search,/search,53.1,0.498,0,Yes,2,1
SESS-320503,2025-09-28 01:39:22,India,Tablet,Direct,/deals,94.3,0.317,0,Yes,2,1
SESS-320504,2025-10-04 16:40:29,India,Tablet,Organic Search,/home,45.7,0.483,0,Yes,1,1
SESS-320505,2025-08-18 21:53:43,France,Mobile,Email,/deals,238.0,0.4,0,No,3,2
SESS-320506,2025-11-17 19:17:46,Brazil,Desktop,Direct,/home,50.8,0.239,0,Yes,2,1
SESS-320507,2025-05-13 21:32:24,United Kingdom,Mobile,Direct,/checkout,123.7,0.465,0,Yes,1,1
SESS-320508,2025-12-05 00:40:21,Japan,Mobile,Direct,/home,285.9,0.56,0,No,1,1
SESS-320509,2025-08-03 13:25:09,Mexico,Desktop,Referral,/home,123.4,0.289,0,Yes,6,3
SESS-320510,2025-10-16 18:44:16,Japan,Tablet,Social,/search,94.7,0.567,0,Yes,1,1
SESS-320511,2025-11-30 05:29:30,United Kingdom,Desktop,Direct,/product/home-kitchen,241.5,0.347,1,Yes,1,1
SESS-320512,2025-01-20 00:17:41,Japan,Desktop,Organic Search,/product/electronics,67.9,0.417,0,No,3,1
SESS-320513,2025-05-06 18:18:40,India,Mobile,Social,/cart,102.4,0.717,0,No,1,1
SESS-320514,2025-11-11 02:22:11,India,Mobile,Paid Search,/product/fashion,71.5,0.595,0,Yes,3,2
SESS-320515,2025-02-20 07:58:40,Canada,Desktop,Referral,/product/home-kitchen,12.3,0.427,0,Yes,2,1
SESS-320516,2025-05-09 15:55:45,Mexico,Mobile,Social,/product/books,308.8,0.638,0,No,2,1
SESS-320517,2025-07-09 21:04:57,United States,Mobile,Paid Search,/product/home-kitchen,99.8,0.407,0,Yes,2,1
SESS-320518,2025-01-09 08:49:07,Mexico,Mobile,Email,/home,92.5,0.328,0,Yes,5,3
SESS-320519,2025-06-08 07:02:23,India,Tablet,Paid Search,/product/fashion,69.8,0.618,0,Yes,1,1
SESS-320520,2025-02-15 02:44:27,United States,Mobile,Organic Search,/product/home-kitchen,135.9,0.53,0,Yes,1,1
SESS-320521,2025-10-10 01:28:59,France,Mobile,Referral,/deals,386.9,0.411,0,No,2,1
SESS-320522,2025-04-18 01:07:21,India,Mobile,Direct,/home,61.0,0.559,0,Yes,1,1
SESS-320523,2025-10-24 12:48:43,United States,Desktop,Paid Search,/home,199.0,0.38,0,No,1,1
SESS-320524,2025-08-29 04:26:18,United Kingdom,Mobile,Direct,/product/electronics,92.3,0.624,0,Yes,1,1
SESS-320525,2025-06-28 04:17:38,Japan,Desktop,Organic Search,/product/electronics,307.8,0.428,0,Yes,1,1
SESS-320526,2025-10-29 14:34:33,United States,Desktop,Organic Search,/product/books,135.8,0.404,0,Yes,5,4
SESS-320527,2025-03-02 20:52:09,India,Desktop,Paid Search,/product/electronics,257.1,0.532,0,Yes,1,1
SESS-320528,2025-11-12 20:51:13,India,Mobile,Direct,/deals,24.5,0.393,0,Yes,4,2
SESS-320529,2025-10-01 20:20:54,Brazil,Desktop,Organic Search,/home,255.4,0.363,0,No,4,2
SESS-320530,2025-09-17 01:00:22,Brazil,Mobile,Organic Search,/product/fashion,185.6,0.484,0,No,2,1
SESS-320531,2025-04-29 00:23:35,United States,Mobile,Organic Search,/home,147.7,0.496,0,No,1,1
SESS-320532,2025-11-09 12:29:23,United States,Mobile,Email,/search,103.5,0.512,0,Yes,1,1
SESS-320533,2025-04-23 09:13:49,Japan,Desktop,Organic Search,/product/electronics,131.8,0.36,0,Yes,3,2
SESS-320534,2025-07-16 05:34:11,United Kingdom,Mobile,Social,/product/fashion,73.1,0.758,0,No,1,1
SESS-320535,2025-10-20 15:17:14,Brazil,Mobile,Email,/product/fashion,117.6,0.345,1,Yes,3,2
SESS-320536,2025-08-30 16:20:50,United States,Mobile,Referral,/home,43.5,0.321,0,No,3,2
SESS-320537,2025-10-24 03:46:52,India,Mobile,Organic Search,/cart,48.7,0.496,0,No,1,1
SESS-320538,2025-03-30 03:36:25,United States,Tablet,Organic Search,/search,107.2,0.431,0,No,2,1
SESS-320539,2025-06-11 07:44:52,Australia,Mobile,Organic Search,/product/fashion,103.8,0.43,0,Yes,1,1
SESS-320540,2025-12-22 12:39:29,United States,Mobile,Referral,/product/fashion,342.3,0.402,0,Yes,1,1
SESS-320541,2025-07-20 15:37:33,Germany,Mobile,Direct,/product/electronics,192.5,0.469,0,Yes,1,1
SESS-320542,2025-10-31 15:01:09,Canada,Mobile,Direct,/product/fashion,63.0,0.481,0,Yes,1,1
SESS-320543,2025-08-01 12:13:17,Australia,Desktop,Direct,/deals,51.8,0.228,0,Yes,2,1
SESS-320544,2025-12-10 09:43:37,United States,Mobile,Social,/home,234.3,0.572,0,No,3,2
SESS-320545,2025-02-27 10:28:58,United States,Desktop,Organic Search,/deals,107.0,0.501,0,Yes,1,1
SESS-320546,2025-12-01 18:10:01,India,Desktop,Direct,/product/home-kitchen,243.9,0.31,0,Yes,6,5
SESS-320547,2025-11-08 12:41:41,United Kingdom,Tablet,Referral,/product/home-kitchen,157.2,0.364,0,No,1,1
SESS-320548,2025-12-06 21:44:40,Mexico,Mobile,Paid Search,/home,140.9,0.495,0,Yes,1,1
SESS-320549,2025-07-31 07:33:35,United States,Mobile,Direct,/product/fashion,319.2,0.368,0,Yes,2,1
SESS-320550,2025-05-12 08:29:23,United Kingdom,Mobile,Organic Search,/home,216.4,0.4,0,Yes,5,3
SESS-320551,2025-05-28 13:49:39,United States,Mobile,Direct,/product/fashion,,0.478,0,No,1,1
SESS-320552,2025-09-20 23:39:57,Australia,Mobile,Paid Search,/checkout,309.2,0.585,0,Yes,1,1
SESS-320553,2025-11-12 09:43:18,France,Mobile,Paid Search,/home,101.1,0.548,0,Yes,1,1
SESS-320554,2025-12-12 10:17:52,Mexico,Mobile,Referral,/search,10.7,0.552,0,No,1,1
SESS-320555,2025-06-09 12:04:47,India,Mobile,Organic Search,/product/fashion,210.2,0.463,0,No,1,1
SESS-320556,2025-10-05 14:25:28,Mexico,Mobile,Organic Search,/home,45.6,,0,Yes,1,1
SESS-320557,2025-07-25 21:02:46,Brazil,Mobile,Referral,/cart,80.2,0.516,1,No,1,1
SESS-320558,2025-01-18 21:49:22,United Kingdom,Mobile,Organic Search,/product/fashion,182.9,0.507,0,Yes,1,1
SESS-320559,2025-04-04 20:55:47,Canada,Tablet,Social,/deals,198.9,0.682,0,Yes,1,1
SESS-320560,2025-12-05 21:14:45,United States,Tablet,Social,/product/electronics,178.6,0.739,0,Yes,1,1
SESS-320561,2025-05-28 18:34:33,United Kingdom,Mobile,Organic Search,/cart,210.7,0.638,0,No,1,1
SESS-320562,2025-04-08 21:26:24,Australia,Mobile,Social,/product/electronics,57.7,0.716,0,Yes,1,1
SESS-320563,2025-01-12 08:41:58,Japan,Tablet,Organic Search,/product/fashion,339.7,0.47,0,Yes,1,1
SESS-320564,2025-11-18 17:11:18,Australia,Mobile,Organic Search,/deals,666.2,0.51,0,No,1,1
SESS-320565,2025-12-17 06:05:19,Other,Desktop,Paid Search,/deals,330.2,0.339,0,Yes,1,1
SESS-320566,2025-01-21 06:56:52,Canada,Desktop,Direct,/cart,63.1,0.294,0,No,1,1
SESS-320567,2025-01-22 13:55:16,United States,Desktop,Referral,/home,20.2,0.308,0,Yes,2,1
SESS-320568,2025-01-13 22:17:14,Brazil,Mobile,Direct,/cart,141.1,0.378,0,Yes,1,1
SESS-320569,2025-06-16 01:54:02,Germany,Mobile,Referral,/home,103.9,0.42,0,Yes,1,1
SESS-320570,2025-07-08 14:14:56,United States,Mobile,Direct,/home,79.1,0.603,0,Yes,2,1
SESS-320571,2025-10-26 14:25:55,United Kingdom,Tablet,Organic Search,/product/fashion,314.3,0.334,0,Yes,2,1
SESS-320572,2025-10-11 02:21:34,India,Desktop,Referral,/deals,83.6,0.367,1,Yes,4,3
SESS-320573,2025-12-23 17:03:00,Germany,Mobile,Paid Search,/product/electronics,117.6,0.624,0,Yes,1,1
SESS-320574,2025-11-20 23:49:19,France,Desktop,Organic Search,/home,93.4,0.311,1,No,4,3
SESS-320575,2025-06-18 05:13:24,Other,Desktop,Referral,/cart,133.7,0.511,0,No,2,1
SESS-320576,2025-02-26 09:10:16,United States,Desktop,Paid Search,/checkout,21.4,0.431,0,Yes,2,1
SESS-320577,2025-06-16 05:08:02,United Kingdom,Tablet,Organic Search,/product/fashion,89.7,0.407,0,No,2,1
SESS-320578,2025-02-14 03:06:20,United States,Mobile,Social,/product/electronics,65.2,0.594,0,Yes,1,1
SESS-320579,2025-01-20 21:08:42,Canada,Mobile,Organic Search,/cart,21.5,0.527,0,Yes,1,1
SESS-320580,2025-12-18 10:56:39,Canada,Mobile,Direct,/checkout,431.9,0.504,0,Yes,1,1
SESS-320581,2025-03-18 23:25:20,India,Tablet,Referral,/account,201.1,0.428,0,No,1,1
SESS-320582,2025-01-14 14:11:36,Brazil,Mobile,Referral,/product/home-kitchen,182.3,0.401,0,No,1,1
SESS-320583,2025-02-26 00:51:46,United States,Desktop,Direct,/deals,82.9,0.201,0,No,2,1
SESS-320584,2025-04-19 17:12:54,United Kingdom,Mobile,Social,/home,216.6,0.6,0,Yes,1,1
SESS-320585,2025-01-08 20:19:48,Other,Desktop,Organic Search,/home,130.9,0.416,0,No,2,1
SESS-320586,2025-12-28 19:59:25,United States,,Organic Search,/cart,139.5,0.469,0,No,1,1
SESS-320587,2025-05-14 12:24:09,Other,Mobile,Organic Search,/account,48.7,0.529,0,No,1,1
SESS-320588,2025-04-06 12:29:05,Canada,Desktop,Direct,/search,162.4,0.25,0,No,3,2
SESS-320589,2025-07-05 08:47:48,United States,Mobile,Organic Search,/home,41.4,0.427,0,No,2,1
SESS-320590,2025-10-02 13:32:58,India,Desktop,Organic Search,/cart,69.3,0.472,0,Yes,1,1
SESS-320591,2025-07-29 09:44:54,United States,Tablet,Paid Search,/deals,164.5,0.415,0,No,1,1
SESS-320592,2025-06-14 00:49:12,India,Tablet,Organic Search,/product/fashion,570.8,0.378,0,No,4,2
SESS-320593,2025-08-30 09:26:10,Mexico,Desktop,Paid Search,/product/home-kitchen,151.4,0.337,0,No,4,3
SESS-320594,2025-12-04 08:11:26,United States,Mobile,Organic Search,/product/electronics,131.3,0.465,1,Yes,1,1
SESS-320595,2025-11-10 22:34:17,United States,Mobile,social  ,/product/home-kitchen,38.9,0.65,0,Yes,5,4
SESS-320596,2025-02-02 22:45:17,Canada,Mobile,Referral,/product/electronics,85.7,0.456,1,Yes,1,1
SESS-320597,2025-04-14 11:19:37,United States,Mobile,Organic Search,/deals,91.2,0.387,0,Yes,3,2
SESS-320598,2025-07-28 02:47:23,United Kingdom,Mobile,Social,/home,37.1,0.465,0,Yes,1,1
SESS-320599,2025-10-26 06:40:54,India,Desktop,Paid Search,/search,390.4,0.451,0,Yes,1,1
